Duration (ms),Start date,Start station,End date,End station,Bike number,Subscription type
506394,6/29/2015 21:22,Rhode Island Ave Metro,6/29/2015 21:30,Rhode Island Ave & V St NE,W21301,Member
413595,6/29/2015 21:22,Commerce St & Fayette St,6/29/2015 21:29,Ballenger Ave & Dulaney St,W22197,Member
276545,6/29/2015 21:22,7th & T St NW,6/29/2015 21:26,Florida Ave & R St NW,W01146,Member
255659,6/29/2015 21:22,New Hampshire Ave & 24th St NW,6/29/2015 21:27,22nd & I St NW / Foggy Bottom,W22048,Casual
6855771,6/29/2015 21:21,2nd & G St NE,6/29/2015 23:16,Jefferson Dr & 14th St SW,W20671,Casual
1205742,6/29/2015 21:21,14th & D St SE,6/29/2015 21:41,Jefferson Dr & 14th St SW,W00384,Member
893926,6/29/2015 21:21,Lincoln Memorial,6/29/2015 21:36,17th & G St NW,W01482,Member
545259,6/29/2015 21:21,Crystal City Metro / 18th & Bell St,6/29/2015 21:30,S Glebe & Potomac Ave,W20168,Member
352240,6/29/2015 21:21,Rhode Island Ave Metro,6/29/2015 21:27,Rhode Island Ave & V St NE,W21093,Member
157126,6/29/2015 21:21,18th St & Wyoming Ave NW,6/29/2015 21:23,New Hampshire Ave & T St NW,W20435,Member
1264433,6/29/2015 21:20,8th & D St NW,6/29/2015 21:41,M St & Pennsylvania Ave NW,W21477,Member
1229204,6/29/2015 21:20,17th & K St NW / Farragut Square,6/29/2015 21:40,7th & F St NW / National Portrait Gallery,W22135,Member
1069336,6/29/2015 21:20,Lincoln Memorial,6/29/2015 21:37,20th & E St NW,W20255,Casual
885229,6/29/2015 21:20,1st & M St NE,6/29/2015 21:35,Potomac & Pennsylvania Ave SE,W20545,Member
609578,6/29/2015 21:20,4th & East Capitol St NE,6/29/2015 21:30,15th & F St NE,W21797,Member
586986,6/29/2015 21:20,4th & East Capitol St NE,6/29/2015 21:30,15th & F St NE,W21933,Member
459801,6/29/2015 21:20,1st & M St NE,6/29/2015 21:28,6th & H St NE,W21947,Member
346743,6/29/2015 21:20,M St & New Jersey Ave SE,6/29/2015 21:26,8th & Eye St SE / Barracks Row,W20427,Member
164675,6/29/2015 21:20,18th St & Wyoming Ave NW,6/29/2015 21:22,Adams Mill & Columbia Rd NW,W21788,Member
5477230,6/29/2015 21:19,22nd & I St NW / Foggy Bottom,6/29/2015 22:50,Lincoln Memorial,W21248,Casual
1293826,6/29/2015 21:19,Lincoln Memorial,6/29/2015 21:41,20th & E St NW,W20277,Casual
1280664,6/29/2015 21:19,Wilson Blvd & N Edgewood St,6/29/2015 21:41,22nd & I St NW / Foggy Bottom,W01159,Member
1138722,6/29/2015 21:19,Hains Point/Buckeye & Ohio Dr SW,6/29/2015 21:38,15th & P St NW,W21125,Member
917901,6/29/2015 21:19,14th & Rhode Island Ave NW,6/29/2015 21:35,California St & Florida Ave NW,W21551,Member
766309,6/29/2015 21:19,Georgia & New Hampshire Ave NW,6/29/2015 21:32,Park Rd & Holmead Pl NW,W21525,Member
753174,6/29/2015 21:19,New York Ave & 15th St NW,6/29/2015 21:31,17th & Corcoran St NW,W00487,Member
595570,6/29/2015 21:19,Adams Mill & Columbia Rd NW,6/29/2015 21:29,12th & U St NW,W00036,Member
580871,6/29/2015 21:19,Adams Mill & Columbia Rd NW,6/29/2015 21:29,12th & U St NW,W20238,Member
522981,6/29/2015 21:19,10th & Florida Ave NW,6/29/2015 21:28,11th & M St NW,W20235,Member
1213096,6/29/2015 21:18,M St & Pennsylvania Ave NW,6/29/2015 21:38,Harvard St & Adams Mill Rd NW,W01363,Member
634393,6/29/2015 21:18,Florida Ave & R St NW,6/29/2015 21:29,5th St & Massachusetts Ave NW,W21842,Member
5582434,6/29/2015 21:17,22nd & I St NW / Foggy Bottom,6/29/2015 22:50,Lincoln Memorial,W01256,Casual
5577988,6/29/2015 21:17,22nd & I St NW / Foggy Bottom,6/29/2015 22:50,Lincoln Memorial,W00335,Casual
2479904,6/29/2015 21:17,Jefferson Dr & 14th St SW,6/29/2015 21:58,USDA / 12th & Independence Ave SW,W20152,Casual
1654473,6/29/2015 21:17,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,6/29/2015 21:44,Lincoln Memorial,W20928,Casual
931527,6/29/2015 21:17,13th & H St NE,6/29/2015 21:32,M St & Delaware Ave NE,W20783,Member
913131,6/29/2015 21:17,13th & H St NE,6/29/2015 21:32,M St & Delaware Ave NE,W20788,Member
862564,6/29/2015 21:17,Columbus Circle / Union Station,6/29/2015 21:32,13th & D St NE,W21928,Member
862080,6/29/2015 21:17,8th & D St NW,6/29/2015 21:31,4th & M St SW,W21896,Member
1712980,6/29/2015 21:16,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,6/29/2015 21:44,Lincoln Memorial,W21780,Casual
1181607,6/29/2015 21:16,14th & Rhode Island Ave NW,6/29/2015 21:36,Columbus Circle / Union Station,W00478,Member
1024167,6/29/2015 21:16,C & O Canal & Wisconsin Ave NW,6/29/2015 21:33,Court House Metro / 15th & N Uhle St ,W00737,Member
977942,6/29/2015 21:16,Constitution Ave & 2nd St NW/DOL,6/29/2015 21:32,19th & East Capitol St SE,W20871,Member
728752,6/29/2015 21:16,S Joyce & Army Navy Dr,6/29/2015 21:28,S Glebe & Potomac Ave,W21180,Member
721447,6/29/2015 21:16,1st & M St NE,6/29/2015 21:28,15th & F St NE,W00959,Member
503947,6/29/2015 21:16,37th & O St NW / Georgetown University,6/29/2015 21:24,Lynn & 19th St North,W01360,Member
446989,6/29/2015 21:16,New Hampshire Ave & T St NW,6/29/2015 21:24,14th & Harvard St NW,W20123,Member
243069,6/29/2015 21:16,14th & Harvard St NW,6/29/2015 21:20,Columbia Rd & Georgia Ave NW,W21826,Member
1864299,6/29/2015 21:15,14th & V St NW,6/29/2015 21:46,22nd & I St NW / Foggy Bottom,W21993,Casual
1306064,6/29/2015 21:15,S Glebe & Potomac Ave,6/29/2015 21:37,20th & Crystal Dr,W21911,Member
609137,6/29/2015 21:15,22nd & I St NW / Foggy Bottom,6/29/2015 21:26,11th & M St NW,W20988,Member
577642,6/29/2015 21:15,Georgia & New Hampshire Ave NW,6/29/2015 21:24,Adams Mill & Columbia Rd NW,W22161,Member
510928,6/29/2015 21:15,Eastern Market / 7th & North Carolina Ave SE,6/29/2015 21:24,2nd & G St NE,W20497,Member
506824,6/29/2015 21:15,18th & R St NW,6/29/2015 21:23,11th & M St NW,W20652,Member
405207,6/29/2015 21:15,15th & East Capitol St NE,6/29/2015 21:21,Potomac & Pennsylvania Ave SE,W00836,Member
359132,6/29/2015 21:15,3rd & H St NE,6/29/2015 21:21,Gallaudet / 8th St & Florida Ave NE,W20215,Member
285931,6/29/2015 21:15,Eastern Market / 7th & North Carolina Ave SE,6/29/2015 21:20,4th & East Capitol St NE,W20766,Member
244783,6/29/2015 21:15,15th & P St NW,6/29/2015 21:19,New Hampshire Ave & T St NW,W00318,Member
203979,6/29/2015 21:15,M St & Pennsylvania Ave NW,6/29/2015 21:19,New Hampshire Ave & 24th St NW,W22048,Member
200143,6/29/2015 21:15,17th St & Massachusetts Ave NW,6/29/2015 21:18,17th & Corcoran St NW,W01449,Member
4009543,6/29/2015 21:14,20th & E St NW,6/29/2015 22:21,20th & E St NW,W20848,Casual
3983733,6/29/2015 21:14,20th & E St NW,6/29/2015 22:21,20th & E St NW,W00683,Casual
1966618,6/29/2015 21:14,14th & V St NW,6/29/2015 21:47,22nd & I St NW / Foggy Bottom,W21354,Casual
1327566,6/29/2015 21:14,New Hampshire Ave & T St NW,6/29/2015 21:36,3000 Connecticut Ave NW / National Zoo,W01072,Member
1319766,6/29/2015 21:14,New Hampshire Ave & T St NW,6/29/2015 21:36,3000 Connecticut Ave NW / National Zoo,W00900,Member
1287125,6/29/2015 21:14,Florida Ave & R St NW,6/29/2015 21:35,14th St & Spring Rd NW,W21827,Member
810232,6/29/2015 21:14,11th & S St NW,6/29/2015 21:27,New Hampshire Ave & T St NW,W20485,Member
607052,6/29/2015 21:14,15th & K St NW,6/29/2015 21:24,21st St & Pennsylvania Ave NW,W21768,Casual
487173,6/29/2015 21:14,4th & East Capitol St NE,6/29/2015 21:22,14th & D St SE,W20663,Member
362734,6/29/2015 21:14,Adams Mill & Columbia Rd NW,6/29/2015 21:20,14th & Belmont St NW,W21759,Member
1788693,6/29/2015 21:13,Takoma Metro,6/29/2015 21:43,Takoma Metro,W21300,Member
1105052,6/29/2015 21:13,Jefferson Dr & 14th St SW,6/29/2015 21:31,Jefferson Memorial,W21664,Casual
1060599,6/29/2015 21:13,Jefferson Dr & 14th St SW,6/29/2015 21:31,Jefferson Memorial,W20588,Casual
1059670,6/29/2015 21:13,19th St & Constitution Ave NW,6/29/2015 21:31,17th & K St NW / Farragut Square,W20763,Casual
680978,6/29/2015 21:13,17th & Rhode Island Ave NW,6/29/2015 21:24,Calvert St & Woodley Pl NW,W00112,Member
670747,6/29/2015 21:13,Eastern Market / 7th & North Carolina Ave SE,6/29/2015 21:25,Union Market/6th St & Neal Pl NE,W20354,Member
422291,6/29/2015 21:13,New Hampshire Ave & T St NW,6/29/2015 21:20,7th & R St NW / Shaw Library,W20676,Casual
315046,6/29/2015 21:13,15th & F St NE,6/29/2015 21:18,15th & East Capitol St NE,W00887,Member
222750,6/29/2015 21:13,14th & Rhode Island Ave NW,6/29/2015 21:17,11th & M St NW,W21379,Member
1474665,6/29/2015 21:12,6th St & Indiana Ave NW,6/29/2015 21:36,Lincoln Memorial,W00370,Casual
1464852,6/29/2015 21:12,6th St & Indiana Ave NW,6/29/2015 21:36,Lincoln Memorial,W00672,Casual
1423907,6/29/2015 21:12,George Mason Dr & Wilson Blvd,6/29/2015 21:36,Lynn & 19th St North,W20061,Member
1109126,6/29/2015 21:12,Jefferson Dr & 14th St SW,6/29/2015 21:31,Jefferson Memorial,W22111,Casual
891413,6/29/2015 21:12,17th & Corcoran St NW,6/29/2015 21:27,Columbia Rd & Georgia Ave NW,W20325,Member
517801,6/29/2015 21:12,20th St & Florida Ave NW,6/29/2015 21:21,M St & Pennsylvania Ave NW,W20329,Member
1143852,6/29/2015 21:11,15th & East Capitol St NE,6/29/2015 21:30,4th & M St SW,W20710,Member
412656,6/29/2015 21:11,14th & Harvard St NW,6/29/2015 21:18,20th & O St NW / Dupont South,W21073,Member
385146,6/29/2015 21:11,Park Rd & Holmead Pl NW,6/29/2015 21:17,Georgia Ave and Fairmont St NW,W21489,Member
384559,6/29/2015 21:11,17th & Corcoran St NW,6/29/2015 21:17,20th St & Florida Ave NW,W21588,Member
210792,6/29/2015 21:11,Park Rd & Holmead Pl NW,6/29/2015 21:15,14th St & Spring Rd NW,W00290,Member
7502465,6/29/2015 21:10,Columbus Circle / Union Station,6/29/2015 23:16,Jefferson Dr & 14th St SW,W00693,Casual
974069,6/29/2015 21:10,11th & H St NE,6/29/2015 21:26,4th & E St SW,W00280,Member
645331,6/29/2015 21:10,14th & Belmont St NW,6/29/2015 21:21,17th & Corcoran St NW,W00561,Member
611795,6/29/2015 21:10,S Joyce & Army Navy Dr,6/29/2015 21:20,S Troy St & 26th St S,W22233,Casual
570645,6/29/2015 21:10,14th & Belmont St NW,6/29/2015 21:20,14th & Rhode Island Ave NW,W21764,Member
430388,6/29/2015 21:10,New Hampshire Ave & T St NW,6/29/2015 21:17,14th & Harvard St NW,W22104,Member
421771,6/29/2015 21:10,Thomas Circle,6/29/2015 21:17,5th & K St NW,W20472,Member
358481,6/29/2015 21:10,11th & M St NW,6/29/2015 21:15,15th & P St NW,W20950,Member
291242,6/29/2015 21:10,1st & K St SE,6/29/2015 21:15,3rd & Tingey St SE,W22138,Member
918630,6/29/2015 21:09,8th & H St NW,6/29/2015 21:25,Massachusetts Ave & Dupont Circle NW,W20733,Member
628387,6/29/2015 21:09,Park Rd & Holmead Pl NW,6/29/2015 21:19,14th & Rhode Island Ave NW,W20646,Member
518920,6/29/2015 21:09,4th & W St NE,6/29/2015 21:18,Florida Ave & R St NW,W21860,Member
268952,6/29/2015 21:09,13th & H St NE,6/29/2015 21:13,3rd & H St NE,W21233,Member
268061,6/29/2015 21:09,Massachusetts Ave & Dupont Circle NW,6/29/2015 21:14,Massachusetts Ave & Dupont Circle NW,W20757,Member
232886,6/29/2015 21:09,6th St & Indiana Ave NW,6/29/2015 21:13,4th & E St SW,W21526,Member
4349374,6/29/2015 21:08,Georgetown Harbor / 30th St NW,6/29/2015 22:20,Jefferson Dr & 14th St SW,W21358,Casual
704522,6/29/2015 21:08,15th & P St NW,6/29/2015 21:20,1st & M St NE,W20545,Member
555139,6/29/2015 21:08,18th & R St NW,6/29/2015 21:17,12th & U St NW,W00825,Member
427072,6/29/2015 21:08,10th & Monroe St NE,6/29/2015 21:15,Rhode Island Ave Metro,W22054,Member
402455,6/29/2015 21:08,10th & Monroe St NE,6/29/2015 21:14,Rhode Island Ave Metro,W01175,Member
320237,6/29/2015 21:08,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,6/29/2015 21:13,S Walter Reed Dr & 8th St S,W01008,Member
311728,6/29/2015 21:08,1st & M St NE,6/29/2015 21:13,5th St & Massachusetts Ave NW,W20705,Member
306375,6/29/2015 21:08,18th St & Wyoming Ave NW,6/29/2015 21:13,Calvert St & Woodley Pl NW,W00174,Member
4957619,6/29/2015 21:07,14th & D St NW / Ronald Reagan Building,6/29/2015 22:29,21st & I St NW,W01356,Casual
4417953,6/29/2015 21:07,Georgetown Harbor / 30th St NW,6/29/2015 22:20,Jefferson Dr & 14th St SW,W20220,Casual
1697766,6/29/2015 21:07,19th St & Constitution Ave NW,6/29/2015 21:36,Constitution Ave & 2nd St NW/DOL,W01272,Casual
1206620,6/29/2015 21:07,Eastern Market Metro / Pennsylvania Ave & 7th St SE,6/29/2015 21:27,15th & East Capitol St NE,W21639,Member
989918,6/29/2015 21:07,Jefferson Dr & 14th St SW,6/29/2015 21:23,5th St & Massachusetts Ave NW,W20423,Member
954294,6/29/2015 21:07,Jefferson Memorial,6/29/2015 21:23,MLK Library/9th & G St NW,W21146,Member
829891,6/29/2015 21:07,14th & R St NW,6/29/2015 21:20,22nd & I St NW / Foggy Bottom,W21441,Member
771414,6/29/2015 21:07,14th & G St NW,6/29/2015 21:20,14th & R St NW,W00528,Member
456224,6/29/2015 21:07,7th & R St NW / Shaw Library,6/29/2015 21:15,11th & S St NW,W22066,Member
411620,6/29/2015 21:07,Park Rd & Holmead Pl NW,6/29/2015 21:14,Adams Mill & Columbia Rd NW,W01158,Member
340049,6/29/2015 21:07,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,6/29/2015 21:13,S Walter Reed Dr & 8th St S,W01070,Member
10065336,6/29/2015 21:06,14th & D St NW / Ronald Reagan Building,6/29/2015 23:54,13th St & New York Ave NW,W00397,Casual
5181793,6/29/2015 21:06,14th & D St NW / Ronald Reagan Building,6/29/2015 22:32,21st & I St NW,W21645,Casual
5014732,6/29/2015 21:06,14th & Rhode Island Ave NW,6/29/2015 22:29,New Hampshire Ave & 24th St NW,W01046,Member
1525807,6/29/2015 21:06,Eastern Market Metro / Pennsylvania Ave & 7th St SE,6/29/2015 21:32,15th St & Massachusetts Ave SE,W00474,Member
1146498,6/29/2015 21:06,Constitution Ave & 2nd St NW/DOL,6/29/2015 21:26,Constitution Ave & 2nd St NW/DOL,W22173,Member
1085761,6/29/2015 21:06,8th & H St NW,6/29/2015 21:24,Union Market/6th St & Neal Pl NE,W20699,Casual
1068413,6/29/2015 21:06,M St & Pennsylvania Ave NW,6/29/2015 21:23,12th & U St NW,W21369,Member
553213,6/29/2015 21:06,11th & H St NE,6/29/2015 21:15,Gallaudet / 8th St & Florida Ave NE,W21031,Member
502995,6/29/2015 21:06,Eastern Market Metro / Pennsylvania Ave & 7th St SE,6/29/2015 21:14,M St & New Jersey Ave SE,W21644,Member
483709,6/29/2015 21:06,Eastern Market Metro / Pennsylvania Ave & 7th St SE,6/29/2015 21:14,M St & New Jersey Ave SE,W22003,Member
396718,6/29/2015 21:06,Park Rd & Holmead Pl NW,6/29/2015 21:12,9th & Upshur St NW,W22226,Member
5045694,6/29/2015 21:05,14th & Rhode Island Ave NW,6/29/2015 22:29,New Hampshire Ave & 24th St NW,W20739,Member
1988648,6/29/2015 21:05,17th & K St NW / Farragut Square,6/29/2015 21:38,1st & H St NW,W01093,Casual
1354049,6/29/2015 21:05,L'Enfant Plaza / 7th & C St SW,6/29/2015 21:28,Eckington Pl & Q St NE,W21040,Member
1208427,6/29/2015 21:05,New Jersey Ave & N St NW/Dunbar HS,6/29/2015 21:25,Convention Center / 7th & M St NW,W00224,Member
1041619,6/29/2015 21:05,17th St & Massachusetts Ave NW,6/29/2015 21:23,C & O Canal & Wisconsin Ave NW,W00789,Casual
1037957,6/29/2015 21:05,3rd & D St SE,6/29/2015 21:22,Jefferson Dr & 14th St SW,W21360,Member
1017840,6/29/2015 21:05,15th & P St NW,6/29/2015 21:22,20th & E St NW,W00391,Member
688204,6/29/2015 21:05,18th & M St NW,6/29/2015 21:16,Calvert St & Woodley Pl NW,W21214,Member
475411,6/29/2015 21:05,17th St & Massachusetts Ave NW,6/29/2015 21:13,M St & Pennsylvania Ave NW,W00321,Member
316347,6/29/2015 21:05,19th St & Pennsylvania Ave NW,6/29/2015 21:10,M St & Pennsylvania Ave NW,W22080,Member
304919,6/29/2015 21:05,18th St & Wyoming Ave NW,6/29/2015 21:10,15th & Euclid St  NW,W00942,Member
299024,6/29/2015 21:05,18th St & Wyoming Ave NW,6/29/2015 21:10,15th & Euclid St  NW,W01148,Member
165017,6/29/2015 21:05,15th & P St NW,6/29/2015 21:07,17th & Corcoran St NW,W20797,Member
1083685,6/29/2015 21:04,17th St & Massachusetts Ave NW,6/29/2015 21:23,C & O Canal & Wisconsin Ave NW,W20974,Casual
808418,6/29/2015 21:04,8th & East Capitol St NE,6/29/2015 21:18,Potomac & Pennsylvania Ave SE,W22060,Member
757341,6/29/2015 21:04,MLK Library/9th & G St NW,6/29/2015 21:17,4th & M St SW,W21951,Member
707910,6/29/2015 21:04,18th & M St NW,6/29/2015 21:16,14th & Belmont St NW,W01165,Member
663213,6/29/2015 21:04,New Hampshire Ave & 24th St NW,6/29/2015 21:15,15th & P St NW,W01393,Member
656994,6/29/2015 21:04,M St & Pennsylvania Ave NW,6/29/2015 21:15,New Hampshire Ave & T St NW,W00810,Member
621728,6/29/2015 21:04,8th & East Capitol St NE,6/29/2015 21:14,14th & D St SE,W00239,Member
506429,6/29/2015 21:04,14th & V St NW,6/29/2015 21:13,21st & M St NW,W21898,Member
476805,6/29/2015 21:04,Calvert St & Woodley Pl NW,6/29/2015 21:12,15th & Euclid St  NW,W21885,Member
139014,6/29/2015 21:04,17th & Corcoran St NW,6/29/2015 21:06,15th & P St NW,W21539,Member
5362976,6/29/2015 21:03,14th & D St NW / Ronald Reagan Building,6/29/2015 22:32,21st & I St NW,W20617,Casual
1774699,6/29/2015 21:03,Lincoln Memorial,6/29/2015 21:32,20th & Crystal Dr,W20755,Casual
1748944,6/29/2015 21:03,Lincoln Memorial,6/29/2015 21:32,20th & Crystal Dr,W22067,Casual
1700652,6/29/2015 21:03,Lincoln Memorial,6/29/2015 21:32,20th & Crystal Dr,W21496,Casual
845712,6/29/2015 21:03,Calvert St & Woodley Pl NW,6/29/2015 21:17,Columbia Rd & Georgia Ave NW,W20409,Member
542297,6/29/2015 21:03,7th & T St NW,6/29/2015 21:12,Rhode Island Ave & V St NE,W00676,Member
379938,6/29/2015 21:03,6th St & Indiana Ave NW,6/29/2015 21:10,Columbus Circle / Union Station,W00693,Member
263626,6/29/2015 21:03,15th & P St NW,6/29/2015 21:08,17th & Corcoran St NW,W20325,Member
1943790,6/29/2015 21:02,20th St & Virginia Ave NW,6/29/2015 21:34,Lincoln Memorial,W20842,Casual
1915128,6/29/2015 21:02,20th St & Virginia Ave NW,6/29/2015 21:34,Lincoln Memorial,W00807,Casual
718250,6/29/2015 21:02,4th & E St SW,6/29/2015 21:14,Jefferson Dr & 14th St SW,W21046,Member
